order_id,day,hour,item_name,category,price,tip_percent
945,piątek,21,Zupa dnia,danie_główne,16,13
945,piątek,21,Cola 0.33L,zimny_napój,7,13
946,piątek,21,Risotto,danie_główne,32,3
946,piątek,21,Kawa espresso,gorący_napój,6,3
947,piątek,21,Quesadilla,danie_główne,20,7
947,piątek,21,Kawa espresso,gorący_napój,6,7
947,piątek,21,Zupa dnia,danie_główne,16,7
948,piątek,21,Ryba z grilla,danie_główne,35,8
948,piątek,21,Herbata,gorący_napój,5,8
948,piątek,21,Heineken 0.33L,piwo,10,8
949,piątek,21,Zupa dnia,danie_główne,16,6
949,piątek,21,Heineken 0.33L,piwo,10,6
950,piątek,21,Kotlet schabowy,danie_główne,30,6
950,piątek,21,Sok pomarańczowy,zimny_napój,8,6
950,piątek,21,Cola 0.33L,zimny_napój,7,6
951,piątek,21,Zupa dnia,danie_główne,16,3
951,piątek,21,Craft IPA 0.33L,piwo,14,3
952,piątek,21,Pizza Margherita,danie_główne,28,5
953,piątek,21,Quesadilla,danie_główne,20,9
953,piątek,21,Żywiec 0.5L,piwo,8,9
954,piątek,21,Risotto,danie_główne,32,11
954,piątek,21,Heineken 0.33L,piwo,10,11
955,piątek,21,Spaghetti Carbonara,danie_główne,26,9
956,piątek,21,Risotto,danie_główne,32,11
956,piątek,21,Craft IPA 0.33L,piwo,14,11
957,piątek,21,Wrap z kurczakiem,danie_główne,18,9
957,piątek,21,Pizza Margherita,danie_główne,28,9
957,piątek,21,Craft IPA 0.33L,piwo,14,9
958,piątek,21,Burger Classic,danie_główne,24,8
958,piątek,21,Heineken 0.33L,piwo,10,8
959,piątek,21,Ryba z grilla,danie_główne,35,4
959,piątek,21,Cola 0.33L,zimny_napój,7,4
960,piątek,21,Burger Classic,danie_główne,24,7
960,piątek,21,Sok pomarańczowy,zimny_napój,8,7
961,piątek,21,Burger Classic,danie_główne,24,3
962,piątek,21,Zupa dnia,danie_główne,16,10
962,piątek,21,Cola 0.33L,zimny_napój,7,10
963,piątek,21,Wrap z kurczakiem,danie_główne,18,11
963,piątek,21,Żywiec 0.5L,piwo,8,11
963,piątek,21,Cola 0.33L,zimny_napój,7,11
964,piątek,21,Quesadilla,danie_główne,20,9
964,piątek,21,Żywiec 0.5L,piwo,8,9
965,piątek,21,Kotlet schabowy,danie_główne,30,8
965,piątek,21,Cola 0.33L,zimny_napój,7,8
965,piątek,21,Sok pomarańczowy,zimny_napój,8,8
966,piątek,21,Burger Classic,danie_główne,24,11
966,piątek,21,Cola 0.33L,zimny_napój,7,11
967,piątek,21,Burger Classic,danie_główne,24,7
967,piątek,21,Woda mineralna,zimny_napój,5,7
968,piątek,21,Sałatka Caesar,danie_główne,22,13
968,piątek,21,Kawa espresso,gorący_napój,6,13
969,piątek,21,Burger Classic,danie_główne,24,11
969,piątek,21,Craft IPA 0.33L,piwo,14,11
970,piątek,21,Wrap z kurczakiem,danie_główne,18,9
970,piątek,21,Kawa espresso,gorący_napój,6,9
971,piątek,21,Kotlet schabowy,danie_główne,30,6
972,piątek,21,Quesadilla,danie_główne,20,11
972,piątek,21,Heineken 0.33L,piwo,10,11
973,piątek,21,Pizza Margherita,danie_główne,28,11
973,piątek,21,Heineken 0.33L,piwo,10,11
973,piątek,21,Cola 0.33L,zimny_napój,7,11
974,piątek,21,Sałatka Caesar,danie_główne,22,9
974,piątek,21,Heineken 0.33L,piwo,10,9
975,piątek,21,Spaghetti Carbonara,danie_główne,26,10
975,piątek,21,Heineken 0.33L,piwo,10,10
976,piątek,21,Zupa dnia,danie_główne,16,5
976,piątek,21,Cola 0.33L,zimny_napój,7,5
977,piątek,21,Pizza Margherita,danie_główne,28,2
977,piątek,21,Sok pomarańczowy,zimny_napój,8,2
978,piątek,21,Zupa dnia,danie_główne,16,6
978,piątek,21,Kawa espresso,gorący_napój,6,6
979,piątek,21,Kotlet schabowy,danie_główne,30,10
979,piątek,21,Woda mineralna,zimny_napój,5,10
980,piątek,21,Pizza Margherita,danie_główne,28,11
980,piątek,21,Cola 0.33L,zimny_napój,7,11
981,piątek,21,Zupa dnia,danie_główne,16,7
981,piątek,21,Craft IPA 0.33L,piwo,14,7
982,piątek,21,Kotlet schabowy,danie_główne,30,12
982,piątek,21,Craft IPA 0.33L,piwo,14,12
983,piątek,21,Pizza Margherita,danie_główne,28,9
983,piątek,21,Sok pomarańczowy,zimny_napój,8,9
984,piątek,21,Ryba z grilla,danie_główne,35,14
984,piątek,21,Quesadilla,danie_główne,20,14
985,piątek,21,Pizza Margherita,danie_główne,28,4
985,piątek,21,Sok pomarańczowy,zimny_napój,8,4
986,piątek,21,Quesadilla,danie_główne,20,12
987,piątek,21,Risotto,danie_główne,32,14
987,piątek,21,Kawa espresso,gorący_napój,6,14
987,piątek,21,Quesadilla,danie_główne,20,14
987,piątek,21,Pizza Margherita,danie_główne,28,14
988,piątek,22,Spaghetti Carbonara,danie_główne,26,14
988,piątek,22,Kawa espresso,gorący_napój,6,14
989,piątek,22,Wrap z kurczakiem,danie_główne,18,8
989,piątek,22,Kawa espresso,gorący_napój,6,8
989,piątek,22,Heineken 0.33L,piwo,10,8
990,piątek,22,Kotlet schabowy,danie_główne,30,9
990,piątek,22,Cola 0.33L,zimny_napój,7,9
990,piątek,22,Żywiec 0.5L,piwo,8,9
990,piątek,22,Heineken 0.33L,piwo,10,9
990,piątek,22,Burger Classic,danie_główne,24,9
991,piątek,22,Kotlet schabowy,danie_główne,30,9
992,piątek,22,Spaghetti Carbonara,danie_główne,26,7
992,piątek,22,Kawa espresso,gorący_napój,6,7
993,piątek,22,Sałatka Caesar,danie_główne,22,10
993,piątek,22,Żywiec 0.5L,piwo,8,10
993,piątek,22,Craft IPA 0.33L,piwo,14,10
994,piątek,22,Quesadilla,danie_główne,20,7
995,piątek,22,Pizza Margherita,danie_główne,28,10
995,piątek,22,Woda mineralna,zimny_napój,5,10
996,piątek,22,Pizza Margherita,danie_główne,28,12
996,piątek,22,Sok pomarańczowy,zimny_napój,8,12
997,piątek,22,Pizza Margherita,danie_główne,28,18
997,piątek,22,Żywiec 0.5L,piwo,8,18
998,piątek,22,Spaghetti Carbonara,danie_główne,26,12
998,piątek,22,Cola 0.33L,zimny_napój,7,12
998,piątek,22,Cola 0.33L,zimny_napój,7,12
998,piątek,22,Craft IPA 0.33L,piwo,14,12
999,piątek,22,Wrap z kurczakiem,danie_główne,18,9
999,piątek,22,Żywiec 0.5L,piwo,8,9
999,piątek,22,Cola 0.33L,zimny_napój,7,9
999,piątek,22,Craft IPA 0.33L,piwo,14,9
1000,piątek,22,Pizza Margherita,danie_główne,28,8
1000,piątek,22,Woda mineralna,zimny_napój,5,8
1001,piątek,22,Zupa dnia,danie_główne,16,4
1002,piątek,22,Burger Classic,danie_główne,24,8
1003,piątek,22,Burger Classic,danie_główne,24,7
1003,piątek,22,Heineken 0.33L,piwo,10,7
1004,piątek,22,Burger Classic,danie_główne,24,9
1004,piątek,22,Craft IPA 0.33L,piwo,14,9
1005,piątek,22,Burger Classic,danie_główne,24,4
1005,piątek,22,Heineken 0.33L,piwo,10,4
1006,piątek,22,Spaghetti Carbonara,danie_główne,26,5
1006,piątek,22,Woda mineralna,zimny_napój,5,5
1006,piątek,22,Quesadilla,danie_główne,20,5
1007,piątek,22,Sałatka Caesar,danie_główne,22,10
1007,piątek,22,Żywiec 0.5L,piwo,8,10
1008,piątek,22,Wrap z kurczakiem,danie_główne,18,5
1009,piątek,22,Kotlet schabowy,danie_główne,30,8
1009,piątek,22,Craft IPA 0.33L,piwo,14,8
1010,piątek,22,Spaghetti Carbonara,danie_główne,26,4
1010,piątek,22,Sok pomarańczowy,zimny_napój,8,4
1011,piątek,22,Sałatka Caesar,danie_główne,22,1
1011,piątek,22,Heineken 0.33L,piwo,10,1
1012,piątek,22,Spaghetti Carbonara,danie_główne,26,7
1012,piątek,22,Sok pomarańczowy,zimny_napój,8,7
1013,piątek,22,Ryba z grilla,danie_główne,35,8
1013,piątek,22,Żywiec 0.5L,piwo,8,8
1013,piątek,22,Zupa dnia,danie_główne,16,8
1014,piątek,22,Quesadilla,danie_główne,20,11
1014,piątek,22,Cola 0.33L,zimny_napój,7,11
1015,piątek,22,Sałatka Caesar,danie_główne,22,7
1015,piątek,22,Craft IPA 0.33L,piwo,14,7
1016,piątek,22,Kotlet schabowy,danie_główne,30,6
1016,piątek,22,Heineken 0.33L,piwo,10,6
1016,piątek,22,Żywiec 0.5L,piwo,8,6
1016,piątek,22,Żywiec 0.5L,piwo,8,6
1017,piątek,22,Zupa dnia,danie_główne,16,9
1017,piątek,22,Cola 0.33L,zimny_napój,7,9
1018,piątek,22,Kotlet schabowy,danie_główne,30,10
1019,piątek,22,Sałatka Caesar,danie_główne,22,8
1019,piątek,22,Cola 0.33L,zimny_napój,7,8
1020,piątek,22,Spaghetti Carbonara,danie_główne,26,1
1020,piątek,22,Craft IPA 0.33L,piwo,14,1
1021,piątek,22,Spaghetti Carbonara,danie_główne,26,10
1021,piątek,22,Cola 0.33L,zimny_napój,7,10
1022,piątek,22,Kotlet schabowy,danie_główne,30,9
1022,piątek,22,Sok pomarańczowy,zimny_napój,8,9
1022,piątek,22,Craft IPA 0.33L,piwo,14,9
1023,piątek,22,Wrap z kurczakiem,danie_główne,18,9
1023,piątek,22,Craft IPA 0.33L,piwo,14,9
1023,piątek,22,Żywiec 0.5L,piwo,8,9
1024,piątek,22,Pizza Margherita,danie_główne,28,6
1024,piątek,22,Kawa espresso,gorący_napój,6,6
1025,piątek,22,Pizza Margherita,danie_główne,28,9
1025,piątek,22,Herbata,gorący_napój,5,9
1026,piątek,22,Quesadilla,danie_główne,20,7
1026,piątek,22,Cola 0.33L,zimny_napój,7,7
1027,piątek,22,Kotlet schabowy,danie_główne,30,7
1027,piątek,22,Żywiec 0.5L,piwo,8,7
1028,piątek,22,Ryba z grilla,danie_główne,35,9
1028,piątek,22,Sok pomarańczowy,zimny_napój,8,9
1029,piątek,22,Spaghetti Carbonara,danie_główne,26,4
1029,piątek,22,Cola 0.33L,zimny_napój,7,4
1030,piątek,23,Wrap z kurczakiem,danie_główne,18,8
1030,piątek,23,Żywiec 0.5L,piwo,8,8
1031,piątek,23,Risotto,danie_główne,32,6
1031,piątek,23,Woda mineralna,zimny_napój,5,6
1031,piątek,23,Woda mineralna,zimny_napój,5,6
1032,piątek,23,Burger Classic,danie_główne,24,14
1032,piątek,23,Heineken 0.33L,piwo,10,14
1032,piątek,23,Heineken 0.33L,piwo,10,14
1032,piątek,23,Woda mineralna,zimny_napój,5,14
1033,piątek,23,Quesadilla,danie_główne,20,9
1033,piątek,23,Woda mineralna,zimny_napój,5,9
1034,piątek,23,Kotlet schabowy,danie_główne,30,10
1034,piątek,23,Sok pomarańczowy,zimny_napój,8,10
1035,piątek,23,Spaghetti Carbonara,danie_główne,26,12
1035,piątek,23,Woda mineralna,zimny_napój,5,12
1036,piątek,23,Quesadilla,danie_główne,20,9
1036,piątek,23,Heineken 0.33L,piwo,10,9
1037,piątek,23,Wrap z kurczakiem,danie_główne,18,8
1037,piątek,23,Sok pomarańczowy,zimny_napój,8,8
1038,piątek,23,Pizza Margherita,danie_główne,28,4
1038,piątek,23,Heineken 0.33L,piwo,10,4
1039,piątek,23,Sałatka Caesar,danie_główne,22,7
1039,piątek,23,Kawa espresso,gorący_napój,6,7
1039,piątek,23,Herbata,gorący_napój,5,7
1040,piątek,23,Sałatka Caesar,danie_główne,22,8
1040,piątek,23,Kawa espresso,gorący_napój,6,8
1040,piątek,23,Craft IPA 0.33L,piwo,14,8
1041,piątek,23,Ryba z grilla,danie_główne,35,8
1041,piątek,23,Heineken 0.33L,piwo,10,8
1042,piątek,23,Sałatka Caesar,danie_główne,22,6
1042,piątek,23,Kawa espresso,gorący_napój,6,6
1043,piątek,23,Pizza Margherita,danie_główne,28,10
1043,piątek,23,Woda mineralna,zimny_napój,5,10
1043,piątek,23,Burger Classic,danie_główne,24,10
1044,piątek,23,Burger Classic,danie_główne,24,7
1044,piątek,23,Heineken 0.33L,piwo,10,7
1044,piątek,23,Risotto,danie_główne,32,7
1045,piątek,23,Risotto,danie_główne,32,8
1045,piątek,23,Cola 0.33L,zimny_napój,7,8
1046,piątek,23,Pizza Margherita,danie_główne,28,11
1046,piątek,23,Herbata,gorący_napój,5,11
1047,piątek,23,Zupa dnia,danie_główne,16,4
1047,piątek,23,Pizza Margherita,danie_główne,28,4
1048,piątek,23,Burger Classic,danie_główne,24,7
1048,piątek,23,Cola 0.33L,zimny_napój,7,7
1049,piątek,23,Wrap z kurczakiem,danie_główne,18,9
1049,piątek,23,Cola 0.33L,zimny_napój,7,9
1050,piątek,23,Wrap z kurczakiem,danie_główne,18,9
1050,piątek,23,Sok pomarańczowy,zimny_napój,8,9
1051,piątek,23,Risotto,danie_główne,32,5
1051,piątek,23,Heineken 0.33L,piwo,10,5
1052,piątek,23,Quesadilla,danie_główne,20,8
1052,piątek,23,Żywiec 0.5L,piwo,8,8
1053,piątek,23,Sałatka Caesar,danie_główne,22,8
1054,piątek,23,Pizza Margherita,danie_główne,28,17
1054,piątek,23,Craft IPA 0.33L,piwo,14,17
1055,piątek,23,Spaghetti Carbonara,danie_główne,26,11
1055,piątek,23,Craft IPA 0.33L,piwo,14,11
1056,piątek,23,Quesadilla,danie_główne,20,12
1056,piątek,23,Craft IPA 0.33L,piwo,14,12
1056,piątek,23,Heineken 0.33L,piwo,10,12
1057,piątek,23,Burger Classic,danie_główne,24,5
1057,piątek,23,Cola 0.33L,zimny_napój,7,5
1057,piątek,23,Heineken 0.33L,piwo,10,5
1058,piątek,24,Kotlet schabowy,danie_główne,30,6
1058,piątek,24,Heineken 0.33L,piwo,10,6
1059,piątek,24,Burger Classic,danie_główne,24,11
1059,piątek,24,Sok pomarańczowy,zimny_napój,8,11
1060,piątek,24,Wrap z kurczakiem,danie_główne,18,12
1060,piątek,24,Spaghetti Carbonara,danie_główne,26,12
1061,piątek,24,Pizza Margherita,danie_główne,28,9
1061,piątek,24,Kawa espresso,gorący_napój,6,9
1062,piątek,24,Spaghetti Carbonara,danie_główne,26,6
1062,piątek,24,Craft IPA 0.33L,piwo,14,6
1063,piątek,24,Wrap z kurczakiem,danie_główne,18,8
1063,piątek,24,Herbata,gorący_napój,5,8
1064,piątek,24,Wrap z kurczakiem,danie_główne,18,7
1064,piątek,24,Cola 0.33L,zimny_napój,7,7
1065,sobota,13,Burger Classic,danie_główne,24,14
1065,sobota,13,Żywiec 0.5L,piwo,8,14
1066,sobota,13,Pizza Margherita,danie_główne,28,5
1066,sobota,13,Herbata,gorący_napój,5,5
1067,sobota,13,Pizza Margherita,danie_główne,28,8
1067,sobota,13,Heineken 0.33L,piwo,10,8
1068,sobota,13,Burger Classic,danie_główne,24,5
1068,sobota,13,Woda mineralna,zimny_napój,5,5
1068,sobota,13,Craft IPA 0.33L,piwo,14,5
1069,sobota,13,Burger Classic,danie_główne,24,12
1069,sobota,13,Craft IPA 0.33L,piwo,14,12
1070,sobota,13,Pizza Margherita,danie_główne,28,4
1070,sobota,13,Cola 0.33L,zimny_napój,7,4
1071,sobota,13,Burger Classic,danie_główne,24,11
1071,sobota,13,Żywiec 0.5L,piwo,8,11
1071,sobota,13,Sałatka Caesar,danie_główne,22,11
1072,sobota,13,Ryba z grilla,danie_główne,35,11
1072,sobota,13,Craft IPA 0.33L,piwo,14,11
1073,sobota,13,Kotlet schabowy,danie_główne,30,13
1073,sobota,13,Heineken 0.33L,piwo,10,13
1074,sobota,13,Wrap z kurczakiem,danie_główne,18,10
1074,sobota,13,Woda mineralna,zimny_napój,5,10
1074,sobota,13,Cola 0.33L,zimny_napój,7,10
1074,sobota,13,Żywiec 0.5L,piwo,8,10
1075,sobota,13,Burger Classic,danie_główne,24,11
1075,sobota,13,Herbata,gorący_napój,5,11
1076,sobota,13,Spaghetti Carbonara,danie_główne,26,10
1076,sobota,13,Cola 0.33L,zimny_napój,7,10
1076,sobota,13,Żywiec 0.5L,piwo,8,10
1076,sobota,13,Żywiec 0.5L,piwo,8,10
1076,sobota,13,Cola 0.33L,zimny_napój,7,10
1077,sobota,13,Pizza Margherita,danie_główne,28,12
1078,sobota,13,Pizza Margherita,danie_główne,28,8
1078,sobota,13,Craft IPA 0.33L,piwo,14,8
1079,sobota,13,Burger Classic,danie_główne,24,8
1079,sobota,13,Żywiec 0.5L,piwo,8,8
1079,sobota,13,Burger Classic,danie_główne,24,8
1080,sobota,13,Risotto,danie_główne,32,11
1080,sobota,13,Heineken 0.33L,piwo,10,11
1081,sobota,13,Ryba z grilla,danie_główne,35,10
1081,sobota,13,Kawa espresso,gorący_napój,6,10
1082,sobota,13,Zupa dnia,danie_główne,16,9
1082,sobota,13,Craft IPA 0.33L,piwo,14,9
1083,sobota,13,Burger Classic,danie_główne,24,6
1083,sobota,13,Cola 0.33L,zimny_napój,7,6
1083,sobota,13,Craft IPA 0.33L,piwo,14,6
1084,sobota,13,Ryba z grilla,danie_główne,35,7
1084,sobota,13,Sok pomarańczowy,zimny_napój,8,7
1084,sobota,13,Heineken 0.33L,piwo,10,7
1084,sobota,13,Quesadilla,danie_główne,20,7
1085,sobota,14,Pizza Margherita,danie_główne,28,15
1085,sobota,14,Craft IPA 0.33L,piwo,14,15
1085,sobota,14,Woda mineralna,zimny_napój,5,15
1086,sobota,14,Spaghetti Carbonara,danie_główne,26,9
1086,sobota,14,Sok pomarańczowy,zimny_napój,8,9
1086,sobota,14,Heineken 0.33L,piwo,10,9
1087,sobota,14,Ryba z grilla,danie_główne,35,4
1087,sobota,14,Kotlet schabowy,danie_główne,30,4
1088,sobota,14,Wrap z kurczakiem,danie_główne,18,9
1089,sobota,14,Sałatka Caesar,danie_główne,22,9
1089,sobota,14,Żywiec 0.5L,piwo,8,9
1090,sobota,14,Burger Classic,danie_główne,24,1
1090,sobota,14,Cola 0.33L,zimny_napój,7,1
1091,sobota,14,Burger Classic,danie_główne,24,4
1091,sobota,14,Sok pomarańczowy,zimny_napój,8,4
1092,sobota,14,Sałatka Caesar,danie_główne,22,10
1092,sobota,14,Sok pomarańczowy,zimny_napój,8,10
1093,sobota,14,Spaghetti Carbonara,danie_główne,26,8
1093,sobota,14,Woda mineralna,zimny_napój,5,8
1093,sobota,14,Quesadilla,danie_główne,20,8
1094,sobota,14,Spaghetti Carbonara,danie_główne,26,8
1094,sobota,14,Heineken 0.33L,piwo,10,8
1095,sobota,14,Pizza Margherita,danie_główne,28,8
1095,sobota,14,Żywiec 0.5L,piwo,8,8
1096,sobota,14,Kotlet schabowy,danie_główne,30,5
1096,sobota,14,Craft IPA 0.33L,piwo,14,5
1096,sobota,14,Pizza Margherita,danie_główne,28,5
1097,sobota,14,Quesadilla,danie_główne,20,7
1097,sobota,14,Cola 0.33L,zimny_napój,7,7
1098,sobota,14,Pizza Margherita,danie_główne,28,3
1099,sobota,14,Zupa dnia,danie_główne,16,9
1099,sobota,14,Żywiec 0.5L,piwo,8,9
1100,sobota,14,Sałatka Caesar,danie_główne,22,9
1100,sobota,14,Cola 0.33L,zimny_napój,7,9
1100,sobota,14,Risotto,danie_główne,32,9
1101,sobota,14,Kotlet schabowy,danie_główne,30,6
1102,sobota,14,Ryba z grilla,danie_główne,35,12
1102,sobota,14,Woda mineralna,zimny_napój,5,12
1103,sobota,14,Spaghetti Carbonara,danie_główne,26,10
1103,sobota,14,Sok pomarańczowy,zimny_napój,8,10
1104,sobota,15,Spaghetti Carbonara,danie_główne,26,6
1104,sobota,15,Kawa espresso,gorący_napój,6,6
1105,sobota,15,Spaghetti Carbonara,danie_główne,26,13
1105,sobota,15,Żywiec 0.5L,piwo,8,13
1106,sobota,15,Kotlet schabowy,danie_główne,30,5
1106,sobota,15,Woda mineralna,zimny_napój,5,5
1107,sobota,15,Zupa dnia,danie_główne,16,8
1107,sobota,15,Heineken 0.33L,piwo,10,8
1108,sobota,15,Burger Classic,danie_główne,24,4
1108,sobota,15,Heineken 0.33L,piwo,10,4
1108,sobota,15,Heineken 0.33L,piwo,10,4
1109,sobota,15,Zupa dnia,danie_główne,16,10
1109,sobota,15,Heineken 0.33L,piwo,10,10
1109,sobota,15,Sałatka Caesar,danie_główne,22,10
1110,sobota,15,Spaghetti Carbonara,danie_główne,26,6
1111,sobota,15,Ryba z grilla,danie_główne,35,3
1111,sobota,15,Żywiec 0.5L,piwo,8,3
1112,sobota,15,Wrap z kurczakiem,danie_główne,18,9
1112,sobota,15,Kawa espresso,gorący_napój,6,9
1113,sobota,15,Pizza Margherita,danie_główne,28,3
1113,sobota,15,Craft IPA 0.33L,piwo,14,3
1114,sobota,15,Ryba z grilla,danie_główne,35,6
1114,sobota,15,Cola 0.33L,zimny_napój,7,6
1115,sobota,15,Pizza Margherita,danie_główne,28,5
1115,sobota,15,Heineken 0.33L,piwo,10,5
1116,sobota,15,Wrap z kurczakiem,danie_główne,18,14
1116,sobota,15,Herbata,gorący_napój,5,14
1117,sobota,15,Burger Classic,danie_główne,24,10
1117,sobota,15,Sok pomarańczowy,zimny_napój,8,10
1118,sobota,15,Spaghetti Carbonara,danie_główne,26,4
1118,sobota,15,Herbata,gorący_napój,5,4
1118,sobota,15,Żywiec 0.5L,piwo,8,4
1118,sobota,15,Żywiec 0.5L,piwo,8,4
1118,sobota,15,Craft IPA 0.33L,piwo,14,4
1119,sobota,15,Spaghetti Carbonara,danie_główne,26,7
1119,sobota,15,Heineken 0.33L,piwo,10,7
1120,sobota,15,Ryba z grilla,danie_główne,35,4
1120,sobota,15,Sok pomarańczowy,zimny_napój,8,4
1121,sobota,15,Kotlet schabowy,danie_główne,30,7
1121,sobota,15,Żywiec 0.5L,piwo,8,7
1122,sobota,15,Pizza Margherita,danie_główne,28,9
1122,sobota,15,Sok pomarańczowy,zimny_napój,8,9
1123,sobota,15,Wrap z kurczakiem,danie_główne,18,13
1123,sobota,15,Sok pomarańczowy,zimny_napój,8,13
1123,sobota,15,Sok pomarańczowy,zimny_napój,8,13
1124,sobota,15,Burger Classic,danie_główne,24,1
1124,sobota,15,Żywiec 0.5L,piwo,8,1
1125,sobota,15,Kotlet schabowy,danie_główne,30,11
1125,sobota,15,Herbata,gorący_napój,5,11
1126,sobota,15,Spaghetti Carbonara,danie_główne,26,10
1126,sobota,15,Heineken 0.33L,piwo,10,10
1127,sobota,15,Wrap z kurczakiem,danie_główne,18,6
1127,sobota,15,Cola 0.33L,zimny_napój,7,6
1127,sobota,15,Kotlet schabowy,danie_główne,30,6
1128,sobota,15,Risotto,danie_główne,32,9
1128,sobota,15,Cola 0.33L,zimny_napój,7,9
1129,sobota,16,Zupa dnia,danie_główne,16,10
1129,sobota,16,Craft IPA 0.33L,piwo,14,10
1130,sobota,16,Burger Classic,danie_główne,24,9
1130,sobota,16,Żywiec 0.5L,piwo,8,9
1131,sobota,16,Burger Classic,danie_główne,24,6
1131,sobota,16,Heineken 0.33L,piwo,10,6
1131,sobota,16,Sok pomarańczowy,zimny_napój,8,6
1131,sobota,16,Risotto,danie_główne,32,6
1132,sobota,16,Zupa dnia,danie_główne,16,4
1133,sobota,16,Spaghetti Carbonara,danie_główne,26,4
1133,sobota,16,Craft IPA 0.33L,piwo,14,4
1134,sobota,16,Risotto,danie_główne,32,13
1134,sobota,16,Sok pomarańczowy,zimny_napój,8,13
1135,sobota,16,Zupa dnia,danie_główne,16,3
1135,sobota,16,Heineken 0.33L,piwo,10,3
1136,sobota,16,Burger Classic,danie_główne,24,7
1136,sobota,16,Kawa espresso,gorący_napój,6,7
1137,sobota,17,Kotlet schabowy,danie_główne,30,9
1137,sobota,17,Sok pomarańczowy,zimny_napój,8,9
1138,sobota,17,Wrap z kurczakiem,danie_główne,18,8
1138,sobota,17,Heineken 0.33L,piwo,10,8
1139,sobota,17,Quesadilla,danie_główne,20,6
1139,sobota,17,Sok pomarańczowy,zimny_napój,8,6
1140,sobota,17,Zupa dnia,danie_główne,16,8
1140,sobota,17,Kawa espresso,gorący_napój,6,8
1141,sobota,17,Pizza Margherita,danie_główne,28,8
1141,sobota,17,Żywiec 0.5L,piwo,8,8
1142,sobota,17,Kotlet schabowy,danie_główne,30,9
1142,sobota,17,Craft IPA 0.33L,piwo,14,9
1142,sobota,17,Zupa dnia,danie_główne,16,9
1143,sobota,17,Zupa dnia,danie_główne,16,4
1143,sobota,17,Herbata,gorący_napój,5,4
1144,sobota,17,Sałatka Caesar,danie_główne,22,6
1144,sobota,17,Craft IPA 0.33L,piwo,14,6
1144,sobota,17,Heineken 0.33L,piwo,10,6
1145,sobota,17,Zupa dnia,danie_główne,16,10
1145,sobota,17,Kawa espresso,gorący_napój,6,10
1146,sobota,17,Pizza Margherita,danie_główne,28,0
1146,sobota,17,Heineken 0.33L,piwo,10,0
1147,sobota,17,Sałatka Caesar,danie_główne,22,7
1147,sobota,17,Kawa espresso,gorący_napój,6,7
1148,sobota,17,Kotlet schabowy,danie_główne,30,8
1148,sobota,17,Craft IPA 0.33L,piwo,14,8
1149,sobota,17,Pizza Margherita,danie_główne,28,9
1150,sobota,17,Zupa dnia,danie_główne,16,7
1150,sobota,17,Woda mineralna,zimny_napój,5,7
1151,sobota,17,Pizza Margherita,danie_główne,28,4
1151,sobota,17,Cola 0.33L,zimny_napój,7,4
1152,sobota,17,Spaghetti Carbonara,danie_główne,26,8
1152,sobota,17,Kawa espresso,gorący_napój,6,8
1153,sobota,17,Spaghetti Carbonara,danie_główne,26,8
1153,sobota,17,Kawa espresso,gorący_napój,6,8
1154,sobota,17,Pizza Margherita,danie_główne,28,8
1154,sobota,17,Heineken 0.33L,piwo,10,8
1154,sobota,17,Żywiec 0.5L,piwo,8,8
1155,sobota,17,Quesadilla,danie_główne,20,5
1156,sobota,17,Zupa dnia,danie_główne,16,5
1156,sobota,17,Herbata,gorący_napój,5,5
1157,sobota,17,Quesadilla,danie_główne,20,4
1157,sobota,17,Heineken 0.33L,piwo,10,4
1158,sobota,17,Wrap z kurczakiem,danie_główne,18,5
1158,sobota,17,Herbata,gorący_napój,5,5
1159,sobota,17,Ryba z grilla,danie_główne,35,15
1159,sobota,17,Woda mineralna,zimny_napój,5,15
1160,sobota,17,Spaghetti Carbonara,danie_główne,26,3
1160,sobota,17,Heineken 0.33L,piwo,10,3
1161,sobota,17,Ryba z grilla,danie_główne,35,7
1161,sobota,17,Cola 0.33L,zimny_napój,7,7
1161,sobota,17,Żywiec 0.5L,piwo,8,7
1162,sobota,17,Kotlet schabowy,danie_główne,30,7
1162,sobota,17,Żywiec 0.5L,piwo,8,7
1163,sobota,17,Kotlet schabowy,danie_główne,30,12
1163,sobota,17,Craft IPA 0.33L,piwo,14,12
1164,sobota,17,Quesadilla,danie_główne,20,8
1164,sobota,17,Woda mineralna,zimny_napój,5,8
1165,sobota,17,Ryba z grilla,danie_główne,35,8
1165,sobota,17,Cola 0.33L,zimny_napój,7,8
1166,sobota,17,Burger Classic,danie_główne,24,11
1166,sobota,17,Herbata,gorący_napój,5,11
1166,sobota,17,Woda mineralna,zimny_napój,5,11
1167,sobota,17,Pizza Margherita,danie_główne,28,10
1167,sobota,17,Heineken 0.33L,piwo,10,10
1168,sobota,17,Burger Classic,danie_główne,24,7
1168,sobota,17,Sok pomarańczowy,zimny_napój,8,7
1169,sobota,17,Zupa dnia,danie_główne,16,4
1169,sobota,17,Żywiec 0.5L,piwo,8,4
1170,sobota,17,Zupa dnia,danie_główne,16,4
1170,sobota,17,Sok pomarańczowy,zimny_napój,8,4
1171,sobota,17,Wrap z kurczakiem,danie_główne,18,10
1171,sobota,17,Heineken 0.33L,piwo,10,10
1172,sobota,17,Wrap z kurczakiem,danie_główne,18,9
1172,sobota,17,Cola 0.33L,zimny_napój,7,9
1172,sobota,17,Sok pomarańczowy,zimny_napój,8,9
